project_url,sha,module,victim,type,status,PR_link,notes,polluter,polluter_file,victim_file
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,OD,,,,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenDisabled,OD,,,,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServicesBasicAcl.java
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenEnabled,OD,,,,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServicesBasicAcl.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.cache.CacheTest.testCache,OD-Vic,,,,org.apache.dubbo.config.AbstractInterfaceConfigTest.testLoadRegistries,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractInterfaceConfigTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/cache/CacheTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-spring,org.apache.dubbo.config.spring.extension.SpringExtensionFactoryTest.testGetExtensionByType,OD-Vic,,,,org.apache.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessorTest.test,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/beans/factory/annotation/ReferenceAnnotationBeanPostProcessorTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/extension/SpringExtensionFactoryTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-spring,org.apache.dubbo.config.spring.extension.SpringExtensionFactoryTest.testGetExtensionByTypeMultiple,OD-Vic,,,,org.apache.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessorTest.testGetReferenceBeans,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/beans/factory/annotation/ReferenceAnnotationBeanPostProcessorTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/extension/SpringExtensionFactoryTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-config/dubbo-config-api,org.apache.dubbo.config.validation.ValidationTest.testValidation,OD-Vic,Deleted,,https://github.com/apache/dubbo/commit/1be3c999d112215a1354ab396cb2fbb94f3d2a0e,org.apache.dubbo.config.AbstractInterfaceConfigTest.testLoadRegistries,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractInterfaceConfigTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/validation/ValidationTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-cluster,org.apache.dubbo.rpc.cluster.support.ForkingClusterInvokerTest.testClearRpcContext,OD-Vic,DeveloperFixed,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/23,org.apache.dubbo.rpc.cluster.router.tag.TagRouterTest.testRoute_matchDefault,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/tag/TagRouterTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ForkingClusterInvokerTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ChangeTelnetHandlerTest.testChangeServiceNotExport,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2755,,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.test_share_connect,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/ReferenceCountExchangeClientTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/telnet/ChangeTelnetHandlerTest.java
https://github.com/apache/dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.PortTelnetHandlerTest.testListAllPort,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2906,,org.apache.dubbo.rpc.protocol.dubbo.DubboInvokerAvilableTest.test_Normal_ChannelReadOnly,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/DubboInvokerAvilableTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-rpc/dubbo-rpc-dubbo/src/test/java/org/apache/dubbo/rpc/protocol/dubbo/telnet/PortTelnetHandlerTest.java
