https://github.com/raphw/byte-buddy,b19eabacf6a9df26641052037666566b2152ce9f,byte-buddy-dep,net.bytebuddy.ClassFileVersionTest.testLatestVersion,ID,,,,/home/azureuser/flaky/projects/b19eabacf6a9df26641052037666566b2152ce9f/byte-buddy/byte-buddy-dep/src/test/java/net/bytebuddy/ClassFileVersionTest.java,True,,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,minifi/minifi-toolkit/minifi-toolkit-configuration,org.apache.nifi.minifi.toolkit.configuration.ConfigMainTest.testTransformRoundTripMultipleRelationships,ID,,,,/home/azureuser/flaky/projects/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi/minifi/minifi-toolkit/minifi-toolkit-configuration/src/test/java/org/apache/nifi/minifi/toolkit/configuration/ConfigMainTest.java,True,,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-ldap-iaa-providers-bundle/nifi-ldap-iaa-providers,org.apache.nifi.ldap.tenants.LdapUserGroupProviderTest.testGetGroupByName,ID,,,,/home/azureuser/flaky/projects/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi/nifi-nar-bundles/nifi-ldap-iaa-providers-bundle/nifi-ldap-iaa-providers/src/test/java/org/apache/nifi/ldap/tenants/LdapUserGroupProviderTest.java,True,,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-aws-bundle/nifi-aws-processors,org.apache.nifi.processors.aws.wag.TestInvokeAmazonGatewayApiMock.testSendQueryParams,ID,,,,/home/azureuser/flaky/projects/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi/nifi-nar-bundles/nifi-aws-bundle/nifi-aws-processors/src/test/java/org/apache/nifi/processors/aws/wag/TestInvokeAmazonGatewayApiMock.java,True,/home/azureuser/flaky/IDx2/66edc3f723eab85959d1afa755873d207332cc05/goodPatches/nifi/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi-nar-bundles/nifi-aws-bundle/nifi-aws-processors/org.apache.nifi.processors.aws.wag.TestInvokeAmazonGatewayApiMock.testSendQueryParams/2.patch,"['0:test failures', 'simple_result_before:test failures', '1:test failures', '2:test pass', 'summary:good fix']"
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-stateless-processor-bundle/nifi-stateless-processor-tests,org.apache.nifi.processors.stateless.TestExecuteStateless.testSplitWithParameters,ID,,,,/home/azureuser/flaky/projects/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi/nifi-nar-bundles/nifi-stateless-processor-bundle/nifi-stateless-processor-tests/src/test/java/org/apache/nifi/processors/stateless/TestExecuteStateless.java,True,/home/azureuser/flaky/IDx2/66edc3f723eab85959d1afa755873d207332cc05/goodPatches/nifi/2bd752d868a8f3e36113b078bb576cf054e945e8/nifi-nar-bundles/nifi-stateless-processor-bundle/nifi-stateless-processor-tests/org.apache.nifi.processors.stateless.TestExecuteStateless.testSplitWithParameters/2.patch,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:test pass', 'summary:good fix']"
https://github.com/Huawei/vCenter_Plugin_DME,fa077ef3c8ee052afc01084bc5aaae7c3b4518a4,dmestore-service,com.huawei.dmestore.services.VmfsAccessServiceTest.unmountVmfs,ID,,,,/home/azureuser/flaky/projects/fa077ef3c8ee052afc01084bc5aaae7c3b4518a4/vCenter_Plugin_DME/dmestore-service/src/test/java/com/huawei/dmestore/services/VmfsAccessServiceTest.java,True,,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:test failures', '3:COMPILATION ERROR', '4:test failures', '5:COMPILATION ERROR', 'summary:test_failures']"
https://github.com/dromara/hutool,ec14f8384ad384fb6e054df722fe089d64af0c41,hutool-core,cn.hutool.core.annotation.AnnotationUtilTest.getAnnotationSyncAlias,ID,,,,/home/azureuser/flaky/projects/ec14f8384ad384fb6e054df722fe089d64af0c41/hutool/hutool-core/src/test/java/cn/hutool/core/annotation/AnnotationUtilTest.java,True,,"['0:test failures', 'simple_result_before:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"
https://github.com/apache/dubbo,3fc2d100bb2081c3da1996508e1f1200cea21d2f,dubbo-config/dubbo-config-api,org.apache.dubbo.config.event.listener.PublishingServiceDefinitionListenerTest.testOnServiceConfigExportedEvent,ID,,,,/home/azureuser/flaky/projects/3fc2d100bb2081c3da1996508e1f1200cea21d2f/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/event/listener/PublishingServiceDefinitionListenerTest.java,True,,"['0:test failures', 'simple_result_before:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"
https://github.com/apache/shenyu,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,shenyu-admin,org.apache.shenyu.admin.service.PermissionServiceTest.testGetPermissionMenu,ID,,,,/home/azureuser/flaky/projects/22546ae0e6a4047ee08bf4a41f9114f47ba57e19/shenyu/shenyu-admin/src/test/java/org/apache/shenyu/admin/service/PermissionServiceTest.java,True,,"['0:test failures', 'simple_result_before:COMPILATION ERROR', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"
https://github.com/apache/hive,90fa9064f2c6907fbe6237cb46d5937eebd8ea31,serde,org.apache.hadoop.hive.serde2.lazy.TestLazySimpleSerDe.testSerDeParameters,ID,,,,/home/azureuser/flaky/projects/90fa9064f2c6907fbe6237cb46d5937eebd8ea31/hive/serde/src/test/org/apache/hadoop/hive/serde2/lazy/TestLazySimpleSerDe.java,True,,"['0:test failures', 'simple_result_before:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:COMPILATION ERROR', 'summary:test_failures']"
