https://github.com/alibaba/Sentinel,Sentinel,5523fd0d427ba0f66c3e110c2de6347edadcd125,sentinel-core,com.alibaba.csp.sentinel.TracerTest.setExceptionPredicate,com.alibaba.csp.sentinel.TracerTest.setExceptionsToTrace,OD,Accepted,https://github.com/alibaba/Sentinel/pull/1859,,od_cl_projects/5523fd0d427ba0f66c3e110c2de6347edadcd125/Sentinel/sentinel-core/src/test/java/com/alibaba/csp/sentinel/TracerTest.java,od_cl_projects/5523fd0d427ba0f66c3e110c2de6347edadcd125/Sentinel/sentinel-core/src/test/java/com/alibaba/csp/sentinel/TracerTest.java,True,/home/azureuser/flaky/OD80/aa76bbba105f08ab4107d01bebe2cbeaef4f197c/goodPatches/Sentinel/5523fd0d427ba0f66c3e110c2de6347edadcd125/sentinel-core/com.alibaba.csp.sentinel.TracerTest.setExceptionsToTrace/2.patch,"['0:test failures', '1:test failures', '2:test pass', 'summary:good fix']"
https://github.com/apache/dubbo,dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-filter/dubbo-filter-cache,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheFactory,org.apache.dubbo.cache.support.jcache.JCacheFactoryTest.testJCacheGetExpired,OD-Vic,,,,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-filter/dubbo-filter-cache/src/test/java/org/apache/dubbo/cache/support/jcache/JCacheFactoryTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-filter/dubbo-filter-cache/src/test/java/org/apache/dubbo/cache/support/jcache/JCacheFactoryTest.java,True,,"['0:test failures', '1:COMPILATION ERROR', '2:test failures', '3:test failures', '4:COMPILATION ERROR', '5:test failures', 'summary:test_failures']"
https://github.com/apache/dubbo,dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-serialization/dubbo-serialization-fst,org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testWrongClassInput,org.apache.dubbo.common.serialize.fst.FstObjectInputTest.testEmptyByteArrayForEmptyInput,OD-Vic,Accepted,https://github.com/apache/dubbo/pull/2815,,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-serialization/dubbo-serialization-fst/src/test/java/org/apache/dubbo/common/serialize/fst/FstObjectInputTest.java,od_cl_projects/737f7a7ea67832d7f17517326fb2491d0a086dd7/dubbo/dubbo-serialization/dubbo-serialization-fst/src/test/java/org/apache/dubbo/common/serialize/fst/FstObjectInputTest.java,True,,"['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:test failures', '4:test failures', '5:COMPILATION ERROR', 'summary:test_failures']"
https://github.com/c2mon/c2mon,c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,c2mon-server/c2mon-server-elasticsearch,cern.c2mon.server.elasticsearch.tag.config.TagConfigDocumentIndexerTests.addDataTag,cern.c2mon.server.elasticsearch.tag.config.TagConfigDocumentIndexerTests.reindexTagConfigDocuments,OD-Vic,MovedOrRenamed,,https://github.com/c2mon/c2mon/commit/d77ca9cab7c95399d4274ad72090298e575f24ca,od_cl_projects/d80687b119c713dd177a58cf53a997d8cc5ca264/c2mon/c2mon-server/c2mon-server-elasticsearch/src/test/java/cern/c2mon/server/elasticsearch/tag/config/TagConfigDocumentIndexerTests.java,od_cl_projects/d80687b119c713dd177a58cf53a997d8cc5ca264/c2mon/c2mon-server/c2mon-server-elasticsearch/src/test/java/cern/c2mon/server/elasticsearch/tag/config/TagConfigDocumentIndexerTests.java,True,,"['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:COMPILATION ERROR', 'summary:test_failures']"
https://github.com/danfickle/openhtmltopdf,openhtmltopdf,4a0612fab7b3a55e3e11d485233b063006d03b0f,openhtmltopdf-slf4j,com.openhtmltopdf.slf4j.Slf4JLoggerTest.testLoggerWarnLevel,com.openhtmltopdf.slf4j.Slf4JLoggerTest.testLogger,OD,,,,od_cl_projects/4a0612fab7b3a55e3e11d485233b063006d03b0f/openhtmltopdf/openhtmltopdf-slf4j/src/test/java/com/openhtmltopdf/slf4j/Slf4JLoggerTest.java,od_cl_projects/4a0612fab7b3a55e3e11d485233b063006d03b0f/openhtmltopdf/openhtmltopdf-slf4j/src/test/java/com/openhtmltopdf/slf4j/Slf4JLoggerTest.java,True,,"['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"
https://github.com/apache/shardingsphere-elasticjob,shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.internal.instance.ShutdownListenerManagerTest.assertRemoveLocalInstancePath,io.elasticjob.lite.internal.instance.ShutdownListenerManagerTest.assertIsShutdownAlready,OD-Vic,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/592,,od_cl_projects/b022898ef1b8c984e17efb2a422ee45f6b13e46e/shardingsphere-elasticjob/elastic-job-lite-core/src/test/java/io/elasticjob/lite/internal/instance/ShutdownListenerManagerTest.java,od_cl_projects/b022898ef1b8c984e17efb2a422ee45f6b13e46e/shardingsphere-elasticjob/elastic-job-lite-core/src/test/java/io/elasticjob/lite/internal/instance/ShutdownListenerManagerTest.java,True,,"['0:test failures', '1:COMPILATION ERROR', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"
https://github.com/kevinsawicki/http-request,http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.basicProxyAuthentication,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,True,,"['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"
https://github.com/kevinsawicki/http-request,http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,True,,"['0:test failures', '1:test failures', '2:test failures', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"
https://github.com/kevinsawicki/http-request,http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.deleteWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,True,,"['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"
https://github.com/kevinsawicki/http-request,http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,True,/home/azureuser/flaky/OD80/aa76bbba105f08ab4107d01bebe2cbeaef4f197c/goodPatches/http-request/2d62a3e9da726942a93cf16b6e91c0187e6c0136/lib/com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams/5.patch,"['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test pass', 'summary:good fix']"
https://github.com/kevinsawicki/http-request,http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.customConnectionFactory,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithPercent,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,od_cl_projects/2d62a3e9da726942a93cf16b6e91c0187e6c0136/http-request/lib/src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,True,,"['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"
